x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
366,-0.0090288181,0.2316549043,1.10849595878E-259,-0.0090288181,0.2316549043,-8.14510689087E+256,-2.08985975575E+258
368,-0.0203095279,0.24603269,1.64625496923E-262,-0.0203095279,0.24603269,-1.23368058533E+260,-1.49464992603E+261
370,-0.0035328222,0.257176575,2.35964868372E-265,-0.0035328222,0.257176575,-1.49718144056E+262,-1.08989653652E+264
372,-0.0388400837,0.2732699488,3.26426088537E-268,-0.0388400837,0.2732699488,-1.18985844195E+266,-8.37407303948E+266
374,-0.0165178523,0.2971298434,4.35822490803E-271,-0.0165178523,0.2971298434,-3.79004127325E+268,-6.81799199371E+269
376,-0.1291113948,0.3134013825,5.61592992487E-274,-0.1291113948,0.3134013825,-2.29902075939E+272,-5.59457034073E+272
378,-0.0911145409,0.3517413992,6.98426945005E-277,-0.0911145409,0.3517413992,-1.30456795217E+275,-5.04119060959E+275
380,-0.1395551566,0.4368626263,8.38315615582E-280,-0.1395551566,0.4368626263,-1.66470901865E+278,-5.21905512854E+278
382,-0.0666110003,0.584037139,9.7113898872E-283,-0.0666110003,0.584037139,-6.85905942485E+280,-6.01509678598E+281
384,0.1787062119,0.7718063493,1.08578162774E-285,0.1787062119,0.7718063493,1.64587618122E+284,7.1139364357E+284
386,-0.1132925253,0.6582603519,1.17163099307E-288,-0.1132925253,0.6582603519,-9.66964222905E+286,-5.62078594308E+287
388,-0.0899428257,0.9649153156,1.2201872383E-291,-0.0899428257,0.9649153156,-7.37123147184E+289,-7.90894451691E+290
390,-0.0529975524,1.0597676787,1.22644865042E-294,-0.0529975524,1.0597676787,-4.32122065398E+292,-8.64126581933E+293
392,-0.2793948092,0.7212623206,1.1897604419E-297,-0.2793948092,0.7212623206,-2.34832828006E+296,-6.07568870405E+296
394,-0.225533512,0.6994159447,1.11392754872E-300,-0.225533512,0.6994159447,-2.02466948801E+299,-6.28847749322E+299
396,-0.0449651356,0.8086784171,1.00656454428E-303,-0.0449651356,0.8086784171,-4.46718850212E+301,-8.03441172676E+302
398,0.0267719665,0.9902488144,8.77836382702E-307,0.0267719665,0.9902488144,3.04976724763E+304,1.12806844173E+306
400,-0.4403052252,0.9972400577,7.38878090514e-310,-0.4403052252,0.9972400577,-inf,-inf
402,0.0314798955,1.0759510726,6.00232166228e-313,0.0314798955,1.0759510726,inf,inf
404,-0.0977505426,1.0724978284,4.70601178809e-316,-0.0977505426,1.0724978284,-inf,-inf
406,-0.1185259702,0.873740903,3.56107695553e-319,-0.1185259702,0.873740903,-inf,-inf
408,-0.034206487,1.0269790945,2.61854792296e-322,-0.034206487,1.0269790945,-inf,-inf
410,-0.1958848241,1.1001912716,0,-0.1958848241,1.1001912716,-inf,nan
412,0.2344281363,0.9811979656,0,0.2344281363,0.9811979656,inf,nan
414,-0.0254428902,0.9231313349,0,-0.0254428902,0.9231313349,-inf,nan
416,-0.1333710425,1.2383888239,0,-0.1333710425,1.2383888239,-inf,nan
418,-0.199934441,1.4474801948,0,-0.199934441,1.4474801948,-inf,nan
420,0.1996881385,1.0871265922,0,0.1996881385,1.0871265922,inf,nan
422,-0.561076814,1.356657775,0,-0.561076814,1.356657775,-inf,nan
424,-0.0520693671,1.2081158264,0,-0.0520693671,1.2081158264,-inf,nan
426,-0.4038459064,1.2431239524,0,-0.4038459064,1.2431239524,-inf,nan
428,0.1584812931,1.5956224788,0,0.1584812931,1.5956224788,inf,nan
430,-0.1258432735,1.4944290072,0,-0.1258432735,1.4944290072,-inf,nan
432,-0.1081677488,1.1236919921,0,-0.1081677488,1.1236919921,-inf,nan
434,0.0816821684,1.5880980006,0,0.0816821684,1.5880980006,inf,nan
436,-0.0200625046,1.1394445753,0,-0.0200625046,1.1394445753,-inf,nan
438,-0.0899973547,1.213099049,0,-0.0899973547,1.213099049,-inf,nan
440,0.0084053617,1.4854909691,0,0.0084053617,1.4854909691,inf,nan
442,0.2262551981,1.7203303519,0,0.2262551981,1.7203303519,inf,nan
444,-0.1794135853,1.6911276694,0,-0.1794135853,1.6911276694,-inf,nan
446,0.0438838054,1.1860166458,0,0.0438838054,1.1860166458,inf,nan
448,0.0648930246,1.5660701357,0,0.0648930246,1.5660701357,inf,nan
