x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
412.8,1.33878778316E-06,3.91123739492E-05,0.000000981,3.57741108705E-07,3.9112376763E-05,0.364652486,39.8680084806
414.4,-9.71167912317E-06,3.9451803543E-05,9.49535747045E-07,-1.06612148702E-05,3.94518061563E-05,-11.2278183348,-41.5488681852
416,-6.0535001925E-06,3.93208521266E-05,9.27065582804E-07,-6.9805657753E-06,3.93208546259E-05,-7.5297432078,-42.4144710573
417.6,-7.21062790545E-06,3.94959169639E-05,9.11202401594E-07,-8.12183030704E-06,3.94959193677E-05,-8.9133109097,-43.3450463638
419.2,-0.00000665,3.89357657281E-05,9.17639849906E-07,-7.56763329944E-06,3.89357682011E-05,-8.2468446638,-42.4305204195
420.8,-6.34642872508E-06,0.000038974,9.23603712076E-07,-0.00000727,0.000038974,-7.8713763729,-42.1979622611
422.4,-2.67443074964E-06,3.91611580104E-05,8.89614750314E-07,-0.000003564,3.91611603213E-05,-4.0062796831,-44.0204002883
424,-6.53839900261E-06,3.88204340425E-05,8.83720059226E-07,-7.42211906184E-06,3.88204363429E-05,-8.3987219531,-43.9286154032
425.6,-0.000007114,3.88502214519E-05,8.9272341272E-07,-8.00675242755E-06,3.88502237976E-05,-8.9689060615,-43.5189801583
427.2,-1.99218210559E-06,3.90113259027E-05,8.77867782641E-07,-0.00000287,3.90113281616E-05,-3.2693418587,-44.4387561284
428.8,-1.66912769935E-06,3.85952845242E-05,8.67658194532E-07,-2.53678589388E-06,3.85952867546E-05,-2.9237157096,-44.4821544518
430.4,-5.15073542723E-06,3.90756726376E-05,8.61867441916E-07,-6.01260286915E-06,3.90756748113E-05,-6.9762501479,-45.3385041602
432,-8.28357059941E-06,3.90375290189E-05,8.29538301908E-07,-9.11310890132E-06,3.90375310345E-05,-10.985760248,-47.0596405334
433.6,-5.42021292194E-06,3.89246075828E-05,8.3738975866E-07,-6.2576026806E-06,3.89246096427E-05,-7.4727480434,-46.4834018705
435.2,-3.29510620075E-06,3.87614212137E-05,0.000000837,-4.13210705782E-06,3.87614232804E-05,-4.9368014655,-46.3099569401
436.8,0.000001483,3.89166357428E-05,7.90665568527E-07,6.92362979554E-07,3.89166375796E-05,0.8756710892,49.2201008078
438.4,-3.90128277048E-06,3.90014498467E-05,7.80850667986E-07,-4.68213343846E-06,3.90014516344E-05,-5.9961957266,-49.9474707608
440,8.84418771067E-06,3.84526176969E-05,7.73462658776E-07,8.07072505189E-06,3.84526194759E-05,10.4345374147,49.7151513865
441.6,2.99389675871E-06,3.87868164294E-05,7.68822140699E-07,2.22507461801E-06,3.8786818172E-05,2.8941344171,50.4496823317
443.2,-1.56609250347E-06,3.85133053246E-05,7.82233916247E-07,-2.34832641972E-06,3.85133071413E-05,-3.0020769631,-49.2350468504
444.8,4.29672520001E-07,3.86473541153E-05,7.94691345505E-07,-0.000000365,3.86473559838E-05,-0.4593215059,-48.6319079686
446.4,0.000004944,3.87674431598E-05,7.5424857753E-07,4.18977264531E-06,3.87674448377E-05,5.5548963169,51.3988329177
448,2.08624268035E-09,3.85432593566E-05,0.000000748,-7.45875857379E-07,3.85432610163E-05,-0.9972107642,-51.5310370188
449.6,-8.1872217722E-06,3.86811722841E-05,7.40871512442E-07,-8.92809328464E-06,3.86811739067E-05,-12.0507984646,-52.2106855141
