x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
380,0.0420703556,0.2022257676,2.41052047544E-279,0.0420703556,0.2022257676,1.74528098889E+277,8.38968921011E+277
382,-0.0356772748,0.2144205467,2.79244519999E-282,-0.0356772748,0.2144205467,-1.27763562755E+280,-7.67882314535E+280
384,-0.0532243277,0.2347741948,3.12209243975E-285,-0.0532243277,0.2347741948,-1.7047646322E+283,-7.52018623615E+283
386,-0.0532815182,0.2486523938,3.36894654705E-288,-0.0532815182,0.2486523938,-1.58154833959E+286,-7.38108081558E+286
388,0.0322196612,0.2861449626,3.50856678216E-291,0.0322196612,0.2861449626,9.18314034539E+288,8.1557194266E+289
390,0.0358239718,0.3251064954,3.52657105387E-294,0.0358239718,0.3251064954,1.01583014301E+292,9.2188909313E+292
392,-0.0250572233,0.3980451993,3.42107656444E-297,-0.0250572233,0.3980451993,-7.32436786636E+294,-1.16351355357E+296
394,-0.0359722247,0.531862334,3.20302415277E-300,-0.0359722247,0.531862334,-1.12307066731E+298,-1.66050870723E+299
396,0.0161773886,0.8639888923,2.8943090153E-303,0.0161773886,0.8639888923,5.58937850189E+300,2.98513121214E+302
398,-0.416026248,0.7559127277,2.52415979764E-306,-0.416026248,0.7559127277,-1.64817714168E+305,-2.99568526555E+305
400,-0.1620293537,0.8222352594,2.12459452375e-309,-0.1620293537,0.8222352594,-7.62636596599E+307,-inf
402,0.1253654874,1.0529915458,1.72592744286e-312,0.1253654874,1.0529915458,inf,inf
404,-0.0618923015,0.9890407294,1.35318220783e-315,-0.0618923015,0.9890407294,-inf,-inf
406,0.2482039053,0.7994975106,1.02396093232e-318,0.2482039053,0.7994975106,inf,inf
408,0.4695294547,1.0509090799,7.55920438137e-322,0.4695294547,1.0509090799,inf,inf
410,0.4148045706,0.8346715888,0,0.4148045706,0.8346715888,inf,nan
