x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
825.6,-1.25652173865E-05,2.55153779871E-05,6.18097273288E-07,-1.31833146598E-05,2.55153789628E-05,-21.3288672018,-41.2812415359
828.8,-1.52758650285E-05,2.57398038548E-05,6.17098903379E-07,-0.000015893,2.57398048189E-05,-25.7543221109,-41.7120240093
832,-1.2703676074E-05,2.55746591973E-05,5.94479670035E-07,-1.3298155744E-05,2.55746600978E-05,-22.3694037229,-43.0210013484
835.2,-1.28425766065E-05,2.56300983217E-05,5.76284078248E-07,-1.34188606847E-05,2.56300991661E-05,-23.2851490979,-44.4755597913
838.4,-1.40097735378E-05,2.56960505342E-05,5.48797379194E-07,-1.4558570917E-05,2.56960512979E-05,-26.5281349163,-46.8234539209
841.6,-1.66516172789E-05,2.57588319141E-05,5.96599495066E-07,-1.7248216774E-05,2.57588328145E-05,-28.9108806102,-43.177350353
844.8,-1.25197325654E-05,2.561119849E-05,5.88431420767E-07,-1.31081639862E-05,2.5611199371E-05,-22.2764514666,-43.5252701466
848,-1.49253224909E-05,2.53283953041E-05,6.05420400351E-07,-1.55307428912E-05,2.53283962471E-05,-25.6528238596,-41.8370718764
851.2,-1.27761318302E-05,2.54955420751E-05,6.10282953038E-07,-1.33864147832E-05,2.54955430271E-05,-21.9347676624,-41.7773442731
854.4,-1.63238721315E-05,2.56077815134E-05,0.000000585,-1.69088843348E-05,2.56077823843E-05,-28.9034728516,-43.7743175118
857.6,-1.66016935767E-05,2.53491964555E-05,6.11131092421E-07,-1.72128246691E-05,2.53491974156E-05,-28.1655194484,-41.4803948949
860.8,-0.000018854,2.55869249119E-05,0.000000562,-0.000019416,2.55869257163E-05,-34.547513903,-45.5293281481
864,-0.00001582,2.53458091459E-05,5.2955050396E-07,-1.63495595461E-05,2.53458098669E-05,-30.8744103231,-47.8641733342
867.2,-1.40167227348E-05,2.52254497337E-05,5.23947035726E-07,-1.45406697705E-05,2.52254504429E-05,-27.7521748937,-48.1460813844
870.4,-1.32824340118E-05,2.52273044423E-05,5.34687874483E-07,-1.38171218863E-05,2.52273051808E-05,-25.8414722788,-47.1822899405
873.6,-1.18931343392E-05,2.52482281345E-05,5.02690442212E-07,-1.23958247814E-05,2.52482287867E-05,-24.6589625353,-50.2269851252
876.8,-9.94911295679E-06,2.55870569795E-05,4.60086061002E-07,-1.04091990178E-05,2.55870575186E-05,-22.6244607261,-55.614233146
880,-1.31443160692E-05,2.52423373878E-05,5.04087884852E-07,-1.36484039541E-05,2.52423380438E-05,-27.0754453027,-50.0762261639
883.2,-1.28076268816E-05,2.54545961017E-05,4.41557244542E-07,-1.32491841262E-05,2.54545966008E-05,-30.0055865688,-57.6483486591
