x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
550.4,3.07392694223E-05,0.0001101402,9.61355858079E-08,3.06431338364E-05,0.0001101402,318.74912478,1145.68094717
552,2.58191986059E-05,0.0001186259,9.61389584885E-08,2.57230596474E-05,0.0001186259,267.561247301,1233.90415287
553.6,3.65505064356E-05,0.0001265495,9.48287853452E-08,3.64556776503E-05,0.0001265495,384.436830205,1334.51150995
555.2,2.68795045014E-05,0.0001156349,9.45619133083E-08,2.67849425881E-05,0.0001156349,283.252967828,1222.85265259
556.8,3.56433731879E-05,0.0001152428,9.65167004228E-08,3.55468564875E-05,0.0001152428,368.297469058,1194.02645828
558.4,2.50356222943E-05,0.0001127519,9.59159794133E-08,2.49397063149E-05,0.0001127519,260.016177361,1175.53095883
560,2.53325673615E-05,0.0001215563,8.95085054021E-08,2.52430588561E-05,0.0001215563,282.01854944,1358.04555892
561.6,2.08555530884E-05,0.000116577,8.98726635288E-08,2.07656804248E-05,0.000116577,231.056692986,1297.13737398
563.2,-3.40461179449E-06,0.000125516,9.55786839586E-08,-3.50019047845E-06,0.000125516,-36.6210365479,-1313.22165505
564.8,1.54511055638E-06,0.0001184426,9.82735174294E-08,1.44683703895E-06,0.0001184426,14.7225526957,1205.23381616
566.4,2.40160524027E-05,0.0001237705,9.29163139138E-08,2.39231360888E-05,0.0001237705,257.469706676,1332.06725864
568,1.04527996963E-05,0.0001215022,9.26819596316E-08,1.03601177366E-05,0.0001215022,111.781384185,1310.9594707
569.6,-8.91617836784E-07,0.0001059902,9.15296983872E-08,-9.83147535171E-07,0.0001059902,-10.7412954756,-1157.98645792
571.2,-2.50399312268E-05,0.0001137561,9.36430669317E-08,-2.51335742937E-05,0.0001137561,-268.39759864,-1214.78725544
572.8,-2.28756639105E-07,0.0001132028,9.18563427601E-08,-3.20612981865E-07,0.0001132028,-3.4903739059,-1232.38931917
574.4,9.76348475419E-06,0.0001086668,8.92652141865E-08,9.67421954001E-06,0.0001086668,108.376142131,1217.34866264
